hex_id,timestamp,day_type,residential_kw,ev_unmanaged_kw,total_demand_kw,capacity_limit_kw,capacity_breach
8960145b487ffff,2026-05-05 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-05 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-05 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-05 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-05 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b487ffff,2026-05-05 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-05 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-05 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-05 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-05 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b487ffff,2026-05-05 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b487ffff,2026-05-05 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b487ffff,2026-05-05 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b487ffff,2026-05-05 18:00:00,weekday,135.36,77.62,212.97,150.0,True
8960145b487ffff,2026-05-05 19:00:00,weekday,143.3,78.16,221.46,150.0,True
8960145b487ffff,2026-05-05 20:00:00,weekday,148.3,76.59,224.89,150.0,True
8960145b487ffff,2026-05-05 21:00:00,weekday,150.0,54.81,204.81,150.0,True
8960145b487ffff,2026-05-05 22:00:00,weekday,148.3,40.62,188.91,150.0,True
8960145b487ffff,2026-05-05 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b487ffff,2026-05-06 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b487ffff,2026-05-06 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b487ffff,2026-05-06 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b487ffff,2026-05-06 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b487ffff,2026-05-06 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b487ffff,2026-05-06 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-06 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-06 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-06 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-06 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b487ffff,2026-05-06 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-06 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-06 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-06 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-06 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b487ffff,2026-05-06 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b487ffff,2026-05-06 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b487ffff,2026-05-06 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b487ffff,2026-05-06 18:00:00,weekday,135.36,77.13,212.49,150.0,True
8960145b487ffff,2026-05-06 19:00:00,weekday,143.3,57.13,200.43,150.0,True
8960145b487ffff,2026-05-06 20:00:00,weekday,148.3,78.67,226.96,150.0,True
8960145b487ffff,2026-05-06 21:00:00,weekday,150.0,78.54,228.54,150.0,True
8960145b487ffff,2026-05-06 22:00:00,weekday,148.3,74.12,222.42,150.0,True
8960145b487ffff,2026-05-06 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b487ffff,2026-05-07 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b487ffff,2026-05-07 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b487ffff,2026-05-07 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b487ffff,2026-05-07 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b487ffff,2026-05-07 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b487ffff,2026-05-07 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-07 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-07 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-07 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-07 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b487ffff,2026-05-07 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b487ffff,2026-05-07 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b487ffff,2026-05-07 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b487ffff,2026-05-07 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b487ffff,2026-05-07 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b487ffff,2026-05-07 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b487ffff,2026-05-07 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b487ffff,2026-05-07 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b487ffff,2026-05-07 18:00:00,weekday,135.36,51.78,187.13,150.0,True
8960145b487ffff,2026-05-07 19:00:00,weekday,143.3,55.4,198.71,150.0,True
8960145b487ffff,2026-05-07 20:00:00,weekday,148.3,74.05,222.34,150.0,True
8960145b487ffff,2026-05-07 21:00:00,weekday,150.0,52.68,202.68,150.0,True
8960145b487ffff,2026-05-07 22:00:00,weekday,148.3,46.78,195.08,150.0,True
8960145b487ffff,2026-05-07 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b497ffff,2026-05-01 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b497ffff,2026-05-01 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-01 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-01 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-01 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-01 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-01 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-01 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-01 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-01 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b497ffff,2026-05-01 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-01 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-01 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-01 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-01 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-01 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-01 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-01 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-01 18:00:00,weekday,135.36,62.27,197.63,150.0,True
8960145b497ffff,2026-05-01 19:00:00,weekday,143.3,77.45,220.75,150.0,True
8960145b497ffff,2026-05-01 20:00:00,weekday,148.3,67.84,216.14,150.0,True
8960145b497ffff,2026-05-01 21:00:00,weekday,150.0,62.8,212.8,150.0,True
8960145b497ffff,2026-05-01 22:00:00,weekday,148.3,43.89,192.18,150.0,True
8960145b497ffff,2026-05-01 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b497ffff,2026-05-02 00:00:00,weekend,126.5,0.0,126.5,150.0,False
8960145b497ffff,2026-05-02 01:00:00,weekend,118.54,0.0,118.54,150.0,False
8960145b497ffff,2026-05-02 02:00:00,weekend,110.0,0.0,110.0,150.0,False
8960145b497ffff,2026-05-02 03:00:00,weekend,101.46,0.0,101.46,150.0,False
8960145b497ffff,2026-05-02 04:00:00,weekend,93.5,0.0,93.5,150.0,False
8960145b497ffff,2026-05-02 05:00:00,weekend,86.67,0.0,86.67,150.0,False
8960145b497ffff,2026-05-02 06:00:00,weekend,81.42,0.0,81.42,150.0,False
8960145b497ffff,2026-05-02 07:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b497ffff,2026-05-02 08:00:00,weekend,77.0,0.0,77.0,150.0,False
8960145b497ffff,2026-05-02 09:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b497ffff,2026-05-02 10:00:00,weekend,81.42,48.45,129.87,150.0,False
8960145b497ffff,2026-05-02 11:00:00,weekend,86.67,59.7,146.37,150.0,False
8960145b497ffff,2026-05-02 12:00:00,weekend,93.5,34.2,127.7,150.0,False
8960145b497ffff,2026-05-02 13:00:00,weekend,101.46,45.55,147.01,150.0,False
8960145b497ffff,2026-05-02 14:00:00,weekend,110.0,56.32,166.32,150.0,True
8960145b497ffff,2026-05-02 15:00:00,weekend,118.54,52.22,170.76,150.0,True
8960145b497ffff,2026-05-02 16:00:00,weekend,126.5,50.91,177.41,150.0,True
8960145b497ffff,2026-05-02 17:00:00,weekend,133.33,51.07,184.41,150.0,True
8960145b497ffff,2026-05-02 18:00:00,weekend,138.58,40.78,179.36,150.0,True
8960145b497ffff,2026-05-02 19:00:00,weekend,141.88,38.81,180.68,150.0,True
8960145b497ffff,2026-05-02 20:00:00,weekend,143.0,54.28,197.28,150.0,True
8960145b497ffff,2026-05-02 21:00:00,weekend,141.88,54.3,196.18,150.0,True
8960145b497ffff,2026-05-02 22:00:00,weekend,138.58,56.01,194.59,150.0,True
8960145b497ffff,2026-05-02 23:00:00,weekend,133.33,0.0,133.33,150.0,False
8960145b497ffff,2026-05-03 00:00:00,weekend,126.5,0.0,126.5,150.0,False
8960145b497ffff,2026-05-03 01:00:00,weekend,118.54,0.0,118.54,150.0,False
8960145b497ffff,2026-05-03 02:00:00,weekend,110.0,0.0,110.0,150.0,False
8960145b497ffff,2026-05-03 03:00:00,weekend,101.46,0.0,101.46,150.0,False
8960145b497ffff,2026-05-03 04:00:00,weekend,93.5,0.0,93.5,150.0,False
8960145b497ffff,2026-05-03 05:00:00,weekend,86.67,0.0,86.67,150.0,False
8960145b497ffff,2026-05-03 06:00:00,weekend,81.42,0.0,81.42,150.0,False
8960145b497ffff,2026-05-03 07:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b497ffff,2026-05-03 08:00:00,weekend,77.0,0.0,77.0,150.0,False
8960145b497ffff,2026-05-03 09:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b497ffff,2026-05-03 10:00:00,weekend,81.42,57.4,138.82,150.0,False
8960145b497ffff,2026-05-03 11:00:00,weekend,86.67,45.34,132.01,150.0,False
8960145b497ffff,2026-05-03 12:00:00,weekend,93.5,45.05,138.55,150.0,False
8960145b497ffff,2026-05-03 13:00:00,weekend,101.46,53.95,155.41,150.0,True
8960145b497ffff,2026-05-03 14:00:00,weekend,110.0,49.5,159.5,150.0,True
8960145b497ffff,2026-05-03 15:00:00,weekend,118.54,51.06,169.6,150.0,True
8960145b497ffff,2026-05-03 16:00:00,weekend,126.5,53.87,180.37,150.0,True
8960145b497ffff,2026-05-03 17:00:00,weekend,133.33,56.7,190.03,150.0,True
8960145b497ffff,2026-05-03 18:00:00,weekend,138.58,40.14,178.72,150.0,True
8960145b497ffff,2026-05-03 19:00:00,weekend,141.88,41.27,183.14,150.0,True
8960145b497ffff,2026-05-03 20:00:00,weekend,143.0,32.82,175.82,150.0,True
8960145b497ffff,2026-05-03 21:00:00,weekend,141.88,47.35,189.22,150.0,True
8960145b497ffff,2026-05-03 22:00:00,weekend,138.58,31.08,169.66,150.0,True
8960145b497ffff,2026-05-03 23:00:00,weekend,133.33,0.0,133.33,150.0,False
8960145b497ffff,2026-05-04 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b497ffff,2026-05-04 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-04 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-04 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-04 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-04 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-04 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-04 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-04 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-04 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b497ffff,2026-05-04 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-04 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-04 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-04 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-04 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-04 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-04 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-04 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-04 18:00:00,weekday,135.36,58.62,193.98,150.0,True
8960145b497ffff,2026-05-04 19:00:00,weekday,143.3,61.71,205.01,150.0,True
8960145b497ffff,2026-05-04 20:00:00,weekday,148.3,51.46,199.76,150.0,True
8960145b497ffff,2026-05-04 21:00:00,weekday,150.0,63.63,213.63,150.0,True
8960145b497ffff,2026-05-04 22:00:00,weekday,148.3,41.22,189.52,150.0,True
8960145b497ffff,2026-05-04 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b497ffff,2026-05-05 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b497ffff,2026-05-05 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-05 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-05 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-05 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-05 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-05 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-05 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-05 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-05 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b497ffff,2026-05-05 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-05 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-05 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-05 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-05 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-05 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-05 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-05 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-05 18:00:00,weekday,135.36,41.49,176.85,150.0,True
8960145b497ffff,2026-05-05 19:00:00,weekday,143.3,72.9,216.21,150.0,True
8960145b497ffff,2026-05-05 20:00:00,weekday,148.3,54.41,202.7,150.0,True
8960145b497ffff,2026-05-05 21:00:00,weekday,150.0,45.08,195.08,150.0,True
8960145b497ffff,2026-05-05 22:00:00,weekday,148.3,60.89,209.19,150.0,True
8960145b497ffff,2026-05-05 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b497ffff,2026-05-06 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b497ffff,2026-05-06 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-06 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-06 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-06 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-06 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-06 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-06 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-06 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-06 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b497ffff,2026-05-06 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-06 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-06 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-06 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-06 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-06 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-06 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-06 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-06 18:00:00,weekday,135.36,70.8,206.16,150.0,True
8960145b497ffff,2026-05-06 19:00:00,weekday,143.3,48.63,191.93,150.0,True
8960145b497ffff,2026-05-06 20:00:00,weekday,148.3,64.92,213.21,150.0,True
8960145b497ffff,2026-05-06 21:00:00,weekday,150.0,43.41,193.41,150.0,True
8960145b497ffff,2026-05-06 22:00:00,weekday,148.3,42.07,190.36,150.0,True
8960145b497ffff,2026-05-06 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b497ffff,2026-05-07 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b497ffff,2026-05-07 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-07 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-07 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-07 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-07 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-07 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-07 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-07 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-07 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b497ffff,2026-05-07 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b497ffff,2026-05-07 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b497ffff,2026-05-07 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b497ffff,2026-05-07 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b497ffff,2026-05-07 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b497ffff,2026-05-07 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b497ffff,2026-05-07 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b497ffff,2026-05-07 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b497ffff,2026-05-07 18:00:00,weekday,135.36,61.25,196.61,150.0,True
8960145b497ffff,2026-05-07 19:00:00,weekday,143.3,61.63,204.93,150.0,True
8960145b497ffff,2026-05-07 20:00:00,weekday,148.3,65.5,213.79,150.0,True
8960145b497ffff,2026-05-07 21:00:00,weekday,150.0,69.04,219.04,150.0,True
8960145b497ffff,2026-05-07 22:00:00,weekday,148.3,79.03,227.33,150.0,True
8960145b497ffff,2026-05-07 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b493ffff,2026-05-01 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b493ffff,2026-05-01 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b493ffff,2026-05-01 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b493ffff,2026-05-01 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b493ffff,2026-05-01 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b493ffff,2026-05-01 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b493ffff,2026-05-01 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b493ffff,2026-05-01 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b493ffff,2026-05-01 08:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b493ffff,2026-05-01 09:00:00,weekday,50.0,0.0,50.0,150.0,False
8960145b493ffff,2026-05-01 10:00:00,weekday,51.7,0.0,51.7,150.0,False
8960145b493ffff,2026-05-01 11:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b493ffff,2026-05-01 12:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b493ffff,2026-05-01 13:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b493ffff,2026-05-01 14:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b493ffff,2026-05-01 15:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b493ffff,2026-05-01 16:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b493ffff,2026-05-01 17:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b493ffff,2026-05-01 18:00:00,weekday,135.36,60.65,196.01,150.0,True
8960145b493ffff,2026-05-01 19:00:00,weekday,143.3,52.92,196.22,150.0,True
8960145b493ffff,2026-05-01 20:00:00,weekday,148.3,71.81,220.1,150.0,True
8960145b493ffff,2026-05-01 21:00:00,weekday,150.0,50.83,200.83,150.0,True
8960145b493ffff,2026-05-01 22:00:00,weekday,148.3,57.56,205.86,150.0,True
8960145b493ffff,2026-05-01 23:00:00,weekday,143.3,0.0,143.3,150.0,False
8960145b493ffff,2026-05-02 00:00:00,weekend,126.5,0.0,126.5,150.0,False
8960145b493ffff,2026-05-02 01:00:00,weekend,118.54,0.0,118.54,150.0,False
8960145b493ffff,2026-05-02 02:00:00,weekend,110.0,0.0,110.0,150.0,False
8960145b493ffff,2026-05-02 03:00:00,weekend,101.46,0.0,101.46,150.0,False
8960145b493ffff,2026-05-02 04:00:00,weekend,93.5,0.0,93.5,150.0,False
8960145b493ffff,2026-05-02 05:00:00,weekend,86.67,0.0,86.67,150.0,False
8960145b493ffff,2026-05-02 06:00:00,weekend,81.42,0.0,81.42,150.0,False
8960145b493ffff,2026-05-02 07:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b493ffff,2026-05-02 08:00:00,weekend,77.0,0.0,77.0,150.0,False
8960145b493ffff,2026-05-02 09:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b493ffff,2026-05-02 10:00:00,weekend,81.42,32.35,113.77,150.0,False
8960145b493ffff,2026-05-02 11:00:00,weekend,86.67,30.76,117.43,150.0,False
8960145b493ffff,2026-05-02 12:00:00,weekend,93.5,58.88,152.38,150.0,True
8960145b493ffff,2026-05-02 13:00:00,weekend,101.46,55.08,156.54,150.0,True
8960145b493ffff,2026-05-02 14:00:00,weekend,110.0,50.88,160.88,150.0,True
8960145b493ffff,2026-05-02 15:00:00,weekend,118.54,42.27,160.81,150.0,True
8960145b493ffff,2026-05-02 16:00:00,weekend,126.5,35.2,161.7,150.0,True
8960145b493ffff,2026-05-02 17:00:00,weekend,133.33,34.69,168.03,150.0,True
8960145b493ffff,2026-05-02 18:00:00,weekend,138.58,37.51,176.09,150.0,True
8960145b493ffff,2026-05-02 19:00:00,weekend,141.88,46.48,188.35,150.0,True
8960145b493ffff,2026-05-02 20:00:00,weekend,143.0,51.44,194.44,150.0,True
8960145b493ffff,2026-05-02 21:00:00,weekend,141.88,49.81,191.68,150.0,True
8960145b493ffff,2026-05-02 22:00:00,weekend,138.58,38.4,176.98,150.0,True
8960145b493ffff,2026-05-02 23:00:00,weekend,133.33,0.0,133.33,150.0,False
8960145b493ffff,2026-05-03 00:00:00,weekend,126.5,0.0,126.5,150.0,False
8960145b493ffff,2026-05-03 01:00:00,weekend,118.54,0.0,118.54,150.0,False
8960145b493ffff,2026-05-03 02:00:00,weekend,110.0,0.0,110.0,150.0,False
8960145b493ffff,2026-05-03 03:00:00,weekend,101.46,0.0,101.46,150.0,False
8960145b493ffff,2026-05-03 04:00:00,weekend,93.5,0.0,93.5,150.0,False
8960145b493ffff,2026-05-03 05:00:00,weekend,86.67,0.0,86.67,150.0,False
8960145b493ffff,2026-05-03 06:00:00,weekend,81.42,0.0,81.42,150.0,False
8960145b493ffff,2026-05-03 07:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b493ffff,2026-05-03 08:00:00,weekend,77.0,0.0,77.0,150.0,False
8960145b493ffff,2026-05-03 09:00:00,weekend,78.12,0.0,78.12,150.0,False
8960145b493ffff,2026-05-03 10:00:00,weekend,81.42,58.65,140.07,150.0,False
8960145b493ffff,2026-05-03 11:00:00,weekend,86.67,52.14,138.8,150.0,False
8960145b493ffff,2026-05-03 12:00:00,weekend,93.5,46.63,140.13,150.0,False
8960145b493ffff,2026-05-03 13:00:00,weekend,101.46,48.35,149.81,150.0,False
8960145b493ffff,2026-05-03 14:00:00,weekend,110.0,42.59,152.59,150.0,True
8960145b493ffff,2026-05-03 15:00:00,weekend,118.54,37.43,155.97,150.0,True
8960145b493ffff,2026-05-03 16:00:00,weekend,126.5,40.68,167.18,150.0,True
8960145b493ffff,2026-05-03 17:00:00,weekend,133.33,52.74,186.07,150.0,True
8960145b493ffff,2026-05-03 18:00:00,weekend,138.58,30.43,169.01,150.0,True
8960145b493ffff,2026-05-03 19:00:00,weekend,141.88,33.48,175.36,150.0,True
8960145b493ffff,2026-05-03 20:00:00,weekend,143.0,31.38,174.38,150.0,True
8960145b493ffff,2026-05-03 21:00:00,weekend,141.88,31.22,173.1,150.0,True
8960145b493ffff,2026-05-03 22:00:00,weekend,138.58,55.66,194.24,150.0,True
8960145b493ffff,2026-05-03 23:00:00,weekend,133.33,0.0,133.33,150.0,False
8960145b493ffff,2026-05-04 00:00:00,weekday,135.36,0.0,135.36,150.0,False
8960145b493ffff,2026-05-04 01:00:00,weekday,125.0,0.0,125.0,150.0,False
8960145b493ffff,2026-05-04 02:00:00,weekday,112.94,0.0,112.94,150.0,False
8960145b493ffff,2026-05-04 03:00:00,weekday,100.0,0.0,100.0,150.0,False
8960145b493ffff,2026-05-04 04:00:00,weekday,87.06,0.0,87.06,150.0,False
8960145b493ffff,2026-05-04 05:00:00,weekday,75.0,0.0,75.0,150.0,False
8960145b493ffff,2026-05-04 06:00:00,weekday,64.64,0.0,64.64,150.0,False
8960145b493ffff,2026-05-04 07:00:00,weekday,56.7,0.0,56.7,150.0,False
8960145b493ffff,2026-05-04 08:00:00,weekday,51.7,0.0,51.7,150.0,False
